30868
14706
26750
465
13794
29353
20342
5357
1912
2030
32396
19233
25422
29145
16872
443
16395
10813
16527
31062
32210
20
14336
80
25
22
9910
4361
20118
32475
21782
587
17413
28606
110
7958
995
993
853
1559
8979
30348
21
27017
14762
5350
25444
53
143
